WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
25/5-3,1444.7551897,479084.09375,6605459.0,-1422.685913,HORDALAND GP.,Grid Fm.,12.540114403,,1.0603787899,1.0575537682,1.9795777798,63.208976746,,,6.9446306229,143.16334534,-0.36321494,12.250000954,,,,0.0051607778,,,,
25/5-3,1444.9071897,479084.09375,6605459.0,-1422.837891,HORDALAND GP.,Grid Fm.,12.461565018,,1.0767900944,1.0665496588,2.0033967495,64.133117676,,,6.6114902496,141.87748718,-0.66296196,12.250000954,,,,0.0041427431,,,,
25/5-3,1445.0591897,479084.09375,6605459.0,-1422.989868,HORDALAND GP.,Grid Fm.,12.214756966,,1.0914723873,1.0721507072,2.0186331272,67.219200134,,,6.7422590256,141.02507019,-0.914343119,12.250000954,,,,0.0092393784,,,,
25/5-3,1445.2111897,479084.09375,6605459.0,-1423.141846,HORDALAND GP.,Grid Fm.,12.120812416,,1.1070879698,1.0776523352,2.0219144821,68.534202576,,,6.5556640625,140.74441528,-1.064765692,12.250000954,,,,0.0079555996,,,,
25/5-3,1445.3631897,479084.09375,6605459.0,-1423.293823,HORDALAND GP.,Grid Fm.,12.219162941,,1.1264635324,1.0818872452,2.0226671696,65.707969666,,,6.5645003319,140.91671753,-1.108975053,12.250000954,,,,0.006783634,,,,
25/5-3,1445.5151897,479084.09375,6605459.0,-1423.445801,HORDALAND GP.,Grid Fm.,12.230963707,,1.133556962,1.0823807716,2.0215861797,60.848499298,,,6.4773044586,141.49787903,-1.079569817,12.250000954,,,,0.0067935707,,,,
25/5-3,1445.6671897,479084.09375,6605459.0,-1423.5979,HORDALAND GP.,Grid Fm.,12.181298256,,1.1066820621,1.0794261694,2.0119187832,60.87828064,,,6.6616530418,142.62565613,-1.032392025,12.250000954,,,,0.0099908384,,,,
25/5-3,1445.8191897,479084.09375,6605459.0,-1423.749878,HORDALAND GP.,Grid Fm.,12.324077606,,1.0733749866,1.0726011992,1.9901157618,63.502666473,,,7.3637089729,144.13964844,-1.00999999,12.250000954,,,,0.0112951631,,,,
25/5-3,1445.9711897,479084.09375,6605459.0,-1423.901855,HORDALAND GP.,Grid Fm.,12.270849228,,1.04710114,1.0574148893,1.9770020247,64.970245361,,,8.3934354782,145.21130371,-1.008272767,12.250000954,,,,0.0126285823,,,,
25/5-3,1446.1231897,479084.09375,6605459.0,-1424.053833,HORDALAND GP.,Grid Fm.,12.253243446,,1.0429583788,1.0336823463,1.9799165726,65.334686279,,,9.6757278442,145.30166626,-0.974511743,12.250000954,,,,0.0164841451,,,,
25/5-3,1446.2751897,479084.09375,6605459.0,-1424.205811,HORDALAND GP.,Grid Fm.,12.25234127,,1.0359255075,1.0091358423,1.9853023291,65.628112793,,,10.34901619,144.70281982,-0.840746582,12.250000954,,,,0.0240071714,,,,
25/5-3,1446.4271897,479084.09375,6605459.0,-1424.35791,HORDALAND GP.,Grid Fm.,12.331463814,,1.01704669,0.9864778519,1.9772224426,66.758255005,,,11.201007843,144.4594574,-0.568273187,12.250000954,,,,0.0261606164,,,,
25/5-3,1446.5791897,479084.09375,6605459.0,-1424.509888,HORDALAND GP.,Grid Fm.,12.197140694,,0.9965739846,0.9668784738,1.9551221132,64.131980896,,,11.201722145,145.06526184,-0.184339628,12.250000954,,,,0.0176302828,,,,
25/5-3,1446.7311897,479084.09375,6605459.0,-1424.661865,HORDALAND GP.,Grid Fm.,12.119802475,,0.9861322045,0.9537312984,1.95003438,61.94752121,,,9.7527284622,145.77337646,0.2290810049,12.250000954,,,,0.0121995974,,,,
25/5-3,1446.8831897,479084.09375,6605459.0,-1424.813843,HORDALAND GP.,Grid Fm.,12.379307747,,0.9756965041,0.9491370916,1.9630936384,60.98134613,,,8.7281112671,146.24732971,0.5718599558,12.250000954,,,,0.0134930043,,,,
25/5-3,1447.0351897,479084.09375,6605459.0,-1424.96582,HORDALAND GP.,Grid Fm.,12.399305344,,0.9582352042,0.9547523856,1.9795171022,62.826972961,,,7.8750753403,146.85476685,0.7771746516,12.250000954,,,,0.0134415226,,,,
25/5-3,1447.1871897,479084.09375,6605459.0,-1425.117798,HORDALAND GP.,Grid Fm.,12.302545547,,0.9406261444,0.9705532193,1.9811776876,63.402046204,,,7.7140574455,147.18600464,0.8472883701,12.250000954,,,,0.0067711063,,,,
25/5-3,1447.3391897,479084.09375,6605459.0,-1425.269897,HORDALAND GP.,Grid Fm.,12.229907036,,0.9431438446,0.99010396,1.9841257334,63.453250885,,,7.0614695549,146.51387024,0.855183363,12.250000954,,,,0.0020237654,,,,
25/5-3,1447.4911897,479084.09375,6605459.0,-1425.421875,HORDALAND GP.,Grid Fm.,12.167326927,,0.9790528417,1.0091948509,1.99376297,63.95192337,,,6.4651403427,144.98219299,0.8883736134,12.250000954,,,,0.0004152192,,,,
25/5-3,1447.6431897,479084.09375,6605459.0,-1425.573853,HORDALAND GP.,Grid Fm.,12.184034348,,1.0651143789,1.030813694,2.0193886757,64.247146606,,,5.7351088524,142.95770264,0.9834033251,12.250000954,,,,0.0001302901,,,,
25/5-3,1447.7951897,479084.09375,6605459.0,-1425.72583,HORDALAND GP.,Grid Fm.,12.258886337,,1.1710891724,1.061149478,2.0471870899,65.042259216,,,5.4175333977,140.9994812,1.1163026094,12.250000954,,,,0.0019514201,,,,
25/5-3,1447.9471897,479084.09375,6605459.0,-1425.877808,HORDALAND GP.,Grid Fm.,12.253756523,,1.2239718437,1.1043437719,2.0712780952,63.478931427,,,5.3324460983,139.74914551,1.2213580608,12.250000954,,,,0.0102013396,,,,
25/5-3,1448.0991897,479084.09375,6605459.0,-1426.029907,HORDALAND GP.,Grid Fm.,12.254472733,,1.2187963724,1.162768364,2.0753893852,57.802192688,,,5.8915781975,139.0521698,1.230841279,12.250000954,,,,0.0178028401,,,,
25/5-3,1448.2511897,479084.09375,6605459.0,-1426.181885,HORDALAND GP.,Grid Fm.,12.200556755,,1.2247214317,1.21331954,2.0832531452,53.127277374,,,7.1184763908,138.25845337,1.1033084393,12.250000954,,,,0.0202485751,,,,
25/5-3,1448.4031897,479084.09375,6605459.0,-1426.333862,HORDALAND GP.,Grid Fm.,12.253809929,,1.2871726751,1.2272049189,2.1125442982,51.678256989,,,9.8442726135,137.40270996,0.8463479877,12.250000954,,,,0.0270081554,,,,
25/5-3,1448.5551897,479084.09375,6605459.0,-1426.48584,HORDALAND GP.,Grid Fm.,12.284809113,,1.3625313044,1.2142252922,2.1323184967,53.656211853,,,11.124261856,136.88618469,0.5141749382,12.250000954,,,,0.0339410901,,,,
25/5-3,1448.7071897,479084.09375,6605459.0,-1426.637817,HORDALAND GP.,Grid Fm.,12.233854294,,1.3551237583,1.1940124035,2.0932264328,55.151824951,,,11.073536873,136.91859436,0.1873345375,12.250000954,,,,0.0285867117,,,,
25/5-3,1448.8591897,479084.09375,6605459.0,-1426.789795,HORDALAND GP.,Grid Fm.,12.171513557,,1.2549940348,1.1745784283,2.0105481148,56.61227417,,,10.827468872,138.10691833,-0.060611419,12.250000954,,,,0.0177199449,,,,
25/5-3,1449.0111897,479084.09375,6605459.0,-1426.941895,HORDALAND GP.,Grid Fm.,12.182721138,,1.1297235489,1.16274333,1.9606003761,58.943588257,,,10.99225235,140.4342041,-0.188962609,12.250000954,,,,0.0164352246,,,,
25/5-3,1449.1631897,479084.09375,6605459.0,-1427.093872,HORDALAND GP.,Grid Fm.,12.339823723,,1.0547931194,1.1517391205,1.9444762468,60.636539459,,,10.749300003,142.56022644,-0.18419224,12.250000954,,,,0.0160628725,,,,
25/5-3,1449.3151897,479084.09375,6605459.0,-1427.24585,HORDALAND GP.,Grid Fm.,12.485095978,,1.0480846167,1.1332023144,1.9495903254,61.4439888,,,9.9363002777,143.62254333,-0.07032235,12.250000954,,,,0.0135302283,,,,
25/5-3,1449.4671897,479084.09375,6605459.0,-1427.397827,HORDALAND GP.,Grid Fm.,12.36359787,,1.0769393444,1.1105189323,1.9586952925,63.109088898,,,8.9308042526,143.6023407,0.0972841308,12.250000954,,,,0.0112123117,,,,
25/5-3,1449.6191897,479084.09375,6605459.0,-1427.549805,HORDALAND GP.,Grid Fm.,12.2511549,,1.1245902777,1.0887365341,1.9668878317,64.347236633,,,8.4848546982,142.3241272,0.2567952871,12.250000954,,,,0.0094357673,,,,
25/5-3,1449.7711897,479084.09375,6605459.0,-1427.701904,HORDALAND GP.,Grid Fm.,12.22296524,,1.1825350523,1.0693305731,1.9847964048,64.831367493,,,8.2258205414,140.4122467,0.3775720298,12.250000954,,,,0.0109895049,,,,
25/5-3,1449.9231897,479084.09375,6605459.0,-1427.853882,HORDALAND GP.,Grid Fm.,12.469100952,,1.1989068985,1.0530200005,1.9968824387,64.961753845,,,7.9610629082,139.90444946,0.4654201269,12.250000954,,,,0.0143195838,,,,
25/5-3,1450.0751897,479084.09375,6605459.0,-1428.005859,HORDALAND GP.,Grid Fm.,12.604245186,,1.1584714651,1.0390360355,2.0092573166,66.041763306,,,7.7915968895,141.37205505,0.5561945438,12.250000954,,,,0.0191945788,,,,
25/5-3,1450.2271897,479084.09375,6605459.0,-1428.157837,HORDALAND GP.,Grid Fm.,12.557518959,,1.0707491636,1.026216507,2.0050404072,66.352020264,,,7.6286530495,143.61741638,0.6844649911,12.250000954,,,,0.0152511848,,,,
25/5-3,1450.3791897,479084.125,6605459.0,-1428.309814,HORDALAND GP.,Grid Fm.,12.369211197,,0.9849331379,1.0133279562,1.9999326468,65.697517395,,,7.7912068367,145.7028656,0.8585211039,12.250000954,,,,0.0125286691,,,,
25/5-3,1450.5311897,479084.125,6605459.0,-1428.461914,HORDALAND GP.,Grid Fm.,12.361174583,,0.9321655631,0.9985983968,1.9917584658,63.934082031,,,7.8803400993,146.65151978,1.0429620743,12.250000954,,,,0.0127986334,,,,
25/5-3,1450.6831897,479084.125,6605459.0,-1428.613892,HORDALAND GP.,Grid Fm.,12.256635666,,0.9153421521,0.9851763248,1.9805912971,60.767463684,,,7.8725299835,146.58964539,1.1832751036,12.250000954,,,,0.0119809583,,,,
25/5-3,1450.8351897,479084.125,6605459.0,-1428.765869,HORDALAND GP.,Grid Fm.,12.219756126,,0.9306145906,0.9776581526,1.9755119085,58.213497162,,,8.0690498352,146.41651917,1.2231739759,12.250000954,,,,0.0112231579,,,,
25/5-3,1450.9871897,479084.125,6605459.0,-1428.917847,HORDALAND GP.,Grid Fm.,12.282715797,,0.9891623855,0.9769272804,1.9995754957,57.394535065,,,9.568315506,145.87994385,1.1411057711,12.250000954,,,,0.0168925431,,,,
25/5-3,1451.1391897,479084.125,6605459.0,-1429.069824,HORDALAND GP.,Grid Fm.,12.266002655,,1.0964512825,0.9873290658,2.0428335667,56.125301361,,,11.678144455,145.02676392,0.9687336683,12.250000954,,,,0.0224177726,,,,
25/5-3,1451.2911897,479084.125,6605459.0,-1429.221802,HORDALAND GP.,Grid Fm.,12.199449539,,1.1772298813,1.0092417002,2.0722165108,56.752407074,,,11.166302681,144.33306885,0.7651670575,12.250000954,,,,0.0231057592,,,,
25/5-3,1451.4431897,479084.125,6605459.0,-1429.373901,HORDALAND GP.,Grid Fm.,12.173237801,,1.1775085926,1.0312635899,2.0632717609,58.330348969,,,8.0635480881,143.6897583,0.5906313062,12.250000954,,,,0.0158123448,,,,
25/5-3,1451.5951897,479084.125,6605459.0,-1429.525879,HORDALAND GP.,Grid Fm.,12.207050323,,1.1400315762,1.0448400974,2.0385286808,62.673339844,,,5.9551258087,143.26150513,0.485645473,12.250000954,,,,0.0084673269,,,,
25/5-3,1451.7471897,479084.125,6605459.0,-1429.677856,HORDALAND GP.,Grid Fm.,12.226599693,,1.1329193115,1.0468845367,2.0375263691,66.697174072,,,5.7229976654,143.14706421,0.4579419494,12.250000954,,,,0.0059293299,,,,
25/5-3,1451.8991897,479084.125,6605459.0,-1429.829834,HORDALAND GP.,Grid Fm.,12.172397614,,1.1239089966,1.0334228277,2.0447292328,68.212585449,,,6.5152440071,143.06707764,0.4800231457,12.250000954,,,,0.0050110728,,,,
25/5-3,1452.0511897,479084.125,6605459.0,-1429.981812,HORDALAND GP.,Grid Fm.,12.047450066,,1.0768140554,1.0052753687,2.0433418751,68.040473938,,,7.2037358284,143.32035828,0.5164092779,12.250000954,,,,0.0054326509,,,,
25/5-3,1452.2031897,479084.125,6605459.0,-1430.133911,HORDALAND GP.,Grid Fm.,12.261681557,,1.0162476301,0.9698732495,2.0204732418,65.433395386,,,7.4901080132,144.24151611,0.5380337238,12.250000954,,,,0.0071595884,,,,
25/5-3,1452.3551897,479084.125,6605459.0,-1430.285889,HORDALAND GP.,Grid Fm.,12.633437157,,0.979716301,0.9335292578,1.9949558973,63.291751862,,,7.7183036804,145.62945557,0.5389999747,12.250000954,,,,0.0082139652,,,,
25/5-3,1452.5071897,479084.125,6605459.0,-1430.437866,HORDALAND GP.,Grid Fm.,12.70685482,,0.957092464,0.8984307051,1.9712638855,63.725837708,,,8.250910759,147.12142944,0.5304550529,12.250000954,,,,0.0100584002,,,,
25/5-3,1452.6591897,479084.125,6605459.0,-1430.589844,HORDALAND GP.,Grid Fm.,12.617243767,,0.9317048192,0.8674112558,1.9575580359,64.51612854,,,8.885679245,148.12632751,0.5451427698,12.250000954,,,,0.0176096894,,,,
25/5-3,1452.8111897,479084.125,6605459.0,-1430.741821,HORDALAND GP.,Grid Fm.,12.591304779,,0.9082379341,0.8466837406,1.9533970356,63.922611237,,,9.2181215286,148.60345459,0.6139768362,12.250000954,,,,0.0231866762,,,,
25/5-3,1452.9631897,479084.125,6605459.0,-1430.893799,HORDALAND GP.,Grid Fm.,12.571011543,,0.8948532939,0.8389697671,1.9588407278,62.06438446,,,8.5632286072,148.95095825,0.7497557998,12.250000954,,,,0.0215631705,,,,
25/5-3,1453.1151897,479084.125,6605459.0,-1431.045898,HORDALAND GP.,Grid Fm.,12.481666565,,0.8924009204,0.8433433175,1.9746735096,60.718158722,,,7.6605410576,149.24694824,0.9391901493,12.250000954,,,,0.0196330212,,,,
25/5-3,1453.2671897,479084.125,6605459.0,-1431.197876,HORDALAND GP.,Grid Fm.,12.542196274,,0.8971204162,0.8595087528,1.9842940569,58.616634369,,,7.1968078613,149.4957428,1.1503261328,12.250000954,,,,0.0166751221,,,,
25/5-3,1453.4191897,479084.125,6605459.0,-1431.349854,HORDALAND GP.,Grid Fm.,12.39161396,,0.9236987829,0.8841500282,1.9845769405,56.05688858,,,6.858976841,149.1421814,1.3460315466,12.250000954,,,,0.0100448588,,,,
25/5-3,1453.5711897,479084.125,6605459.0,-1431.501831,HORDALAND GP.,Grid Fm.,12.221049309,,1.0035518408,0.9122119546,1.9921746254,54.569843292,,,6.1616549492,147.75447083,1.5022959709,12.250000954,,,,0.0050176266,,,,
25/5-3,1453.7231897,479084.125,6605459.0,-1431.653809,HORDALAND GP.,Grid Fm.,12.212315559,,1.1075137854,0.9389129281,2.0107183456,55.189311981,,,5.4472532272,145.91020203,1.6058181524,12.250000954,,,,0.0038000001,,,,
25/5-3,1453.8751897,479084.125,6605459.0,-1431.805908,HORDALAND GP.,Grid Fm.,12.204518318,,1.1705775261,0.9623160362,2.0314548016,55.394412994,,,5.2216339111,144.23625183,1.652782917,12.250000954,,,,0.0047243126,,,,
25/5-3,1454.0271897,479084.125,6605459.0,-1431.957886,HORDALAND GP.,Grid Fm.,12.206086159,,1.1725285053,0.9820302129,2.040954113,55.237762451,,,5.1348896027,143.38360596,1.6440027952,12.250000954,,,,0.003660521,,,,
25/5-3,1454.1791897,479084.125,6605459.0,-1432.109863,HORDALAND GP.,Grid Fm.,12.149050713,,1.126480937,0.9934303761,2.0430459976,55.944648743,,,5.1690750122,143.71784973,1.5786088705,12.250000954,,,,0.0033383179,,,,
25/5-3,1454.3311897,479084.125,6605459.0,-1432.261841,HORDALAND GP.,Grid Fm.,12.239149094,,1.0645500422,0.992557168,2.0413713455,58.947517395,,,5.2790083885,144.29039001,1.4518829584,12.250000954,,,,0.0047749993,,,,
25/5-3,1454.4831897,479084.125,6605459.0,-1432.413818,HORDALAND GP.,Grid Fm.,12.359915733,,1.0113850832,0.9802309275,2.0319495201,60.063110352,,,5.8230991364,144.65765381,1.2617455721,12.250000954,,,,0.0049933833,,,,
25/5-3,1454.6351897,479084.125,6605459.0,-1432.565796,HORDALAND GP.,Grid Fm.,12.288487434,,0.9709480405,0.9595763683,2.0151083469,60.42735672,,,6.8030462265,145.34971619,1.0215015411,12.250000954,,,,0.0063851299,,,,
25/5-3,1454.7871897,479084.125,6605459.0,-1432.717896,HORDALAND GP.,Grid Fm.,12.536253929,,0.9424029589,0.9363140464,1.9962278605,58.502624512,,,7.8342890739,146.09176636,0.7652245164,12.250000954,,,,0.0098110829,,,,
25/5-3,1454.9391897,479084.125,6605459.0,-1432.869873,HORDALAND GP.,Grid Fm.,12.615198135,,0.9316625595,0.9186737537,1.9776980877,57.085391998,,,8.7250680923,146.60372925,0.5324831605,12.250000954,,,,0.0133277904,,,,
25/5-3,1455.0911897,479084.125,6605459.0,-1433.021851,HORDALAND GP.,Grid Fm.,12.486856461,,0.9384307265,0.9127089977,1.9641770124,57.606212616,,,9.1600732803,146.92425537,0.3544923961,12.250000954,,,,0.0182482153,,,,
25/5-3,1455.2431897,479084.125,6605459.0,-1433.173828,HORDALAND GP.,Grid Fm.,12.437585831,,0.9481424689,0.919917047,1.955458045,58.742946625,,,9.1691417694,147.0243988,0.2505361438,12.250000954,,,,0.0234791357,,,,
25/5-3,1455.3951897,479084.125,6605459.0,-1433.325806,HORDALAND GP.,Grid Fm.,12.25490284,,0.9605466127,0.9372082949,1.9559714794,60.45256424,,,8.1322383881,146.64881897,0.2293083966,12.250000954,,,,0.0244174283,,,,
25/5-3,1455.5471897,479084.125,6605459.0,-1433.477905,HORDALAND GP.,Grid Fm.,12.364981651,,0.9854792953,0.9549717903,1.9723334312,60.292663574,,,6.2540841103,145.69085693,0.2943320572,12.250000954,,,,0.0213374775,,,,
25/5-3,1455.6991897,479084.125,6605459.0,-1433.629883,HORDALAND GP.,Grid Fm.,12.414850235,,1.0253279209,0.9639415741,2.0019471645,60.01216507,,,4.914121151,144.87876892,0.4441523552,12.250000954,,,,0.014331473,,,,
25/5-3,1455.8511897,479084.125,6605459.0,-1433.78186,HORDALAND GP.,Grid Fm.,12.273150444,,1.0704134703,0.9623897076,2.0309085846,58.33033371,,,4.6369943619,144.02067566,0.6570352912,12.250000954,,,,0.007306926,,,,
25/5-3,1456.0031897,479084.125,6605459.0,-1433.933838,HORDALAND GP.,Grid Fm.,12.23802948,,1.0912958384,0.9516963363,2.0475814342,56.495250702,,,5.0348014832,143.06982422,0.8942942619,12.250000954,,,,0.0044410178,,,,
25/5-3,1456.1551897,479084.125,6605459.0,-1434.085815,HORDALAND GP.,Grid Fm.,12.179367065,,1.0631649494,0.935223341,2.0433652401,57.968452454,,,5.7613062859,143.44416809,1.1078952551,12.250000954,,,,0.0028923356,,,,
25/5-3,1456.3071897,479084.125,6605459.0,-1434.237793,HORDALAND GP.,Grid Fm.,12.293437958,,0.9938662648,0.9161175489,2.0257754326,62.069896698,,,6.5614204407,145.31144714,1.25391078,12.250000954,,,,0.0025015997,,,,
25/5-3,1456.4591897,479084.125,6605459.0,-1434.389893,HORDALAND GP.,Grid Fm.,12.562252045,,0.9178227782,0.8931771517,2.0081710815,65.279335022,,,7.476981163,147.61907959,1.310500741,12.250000954,,,,0.0075902841,,,,
25/5-3,1456.6111897,479084.125,6605459.0,-1434.54187,HORDALAND GP.,Grid Fm.,12.675828934,,0.868609786,0.8679919839,1.9902098179,65.163902283,,,8.5893697739,149.6363678,1.2922914028,12.250000954,,,,0.0140859019,,,,
25/5-3,1456.7631897,479084.125,6605459.0,-1434.693848,HORDALAND GP.,Grid Fm.,12.602495193,,0.8418528438,0.8504155874,1.9733134508,63.446258545,,,9.4027280807,150.94070435,1.2460837364,12.250000954,,,,0.0150127411,,,,
25/5-3,1456.9151897,479084.125,6605459.0,-1434.845825,HORDALAND GP.,Grid Fm.,12.604161263,,0.8290126324,0.8452000022,1.9562479258,60.310417175,,,9.9325847626,151.19659424,1.2181779146,12.250000954,,,,0.013361726,,,,
25/5-3,1457.0671897,479084.125,6605459.0,-1434.997803,HORDALAND GP.,Grid Fm.,12.504199028,,0.8337203264,0.8498390317,1.9496091604,57.750728607,,,9.5586338043,150.48144531,1.2324105501,12.250000954,,,,0.0138719575,,,,
25/5-3,1457.2191897,479084.125,6605459.0,-1435.149902,HORDALAND GP.,Grid Fm.,12.369644165,,0.8636835217,0.8630535603,1.9586850405,58.052650452,,,8.2683553696,149.3163147,1.2653651237,12.250000954,,,,0.0131087527,,,,
25/5-3,1457.3711897,479084.125,6605459.0,-1435.30188,HORDALAND GP.,Grid Fm.,12.346406937,,0.9257700443,0.882670939,1.9833050966,60.277877808,,,7.6077837944,147.09254456,1.2682695389,12.250000954,,,,0.0111449007,,,,
25/5-3,1457.5231897,479084.125,6605459.0,-1435.453857,HORDALAND GP.,Grid Fm.,12.280647278,,1.0177261829,0.9063147902,2.0392827988,59.607105255,,,8.7213830948,142.0316925,1.2007433176,12.250000954,,,,0.0175016131,,,,
25/5-3,1457.6751897,479084.125,6605459.0,-1435.605835,HORDALAND GP.,Grid Fm.,12.435071945,,1.1114795208,0.9329304099,2.1110856533,54.208694458,,,10.624082565,135.01972961,1.0472568274,12.250000954,,,,0.0294591617,,,,
25/5-3,1457.8271897,479084.125,6605459.0,-1435.757813,HORDALAND GP.,Grid Fm.,12.70475769,,1.1520606279,0.9596808553,2.1678109169,49.492767334,,,10.187504768,130.14709473,0.8200445175,12.250000954,,,,0.040477287,,,,
25/5-3,1457.9791897,479084.125,6605459.0,-1435.909912,HORDALAND GP.,Grid Fm.,12.425891876,,1.1071333885,0.9838215709,2.161948204,48.612689972,,,7.9154682159,129.78694153,0.5586804152,12.250000954,,,,0.0398699753,,,,
25/5-3,1458.1311897,479084.125,6605459.0,-1436.06189,HORDALAND GP.,Grid Fm.,12.126659393,,1.0199010372,1.0005130768,2.092969656,52.192741394,,,6.4932675362,133.56922913,0.314753294,12.250000954,,,,0.0266825017,,,,
25/5-3,1458.2831897,479084.125,6605459.0,-1436.213867,HORDALAND GP.,Grid Fm.,12.311995506,,0.9758743048,0.9954087734,2.0304245949,56.010845184,,,5.9261722565,139.12800598,0.1337746978,12.250000954,,,,0.0158328712,,,,
25/5-3,1458.4351897,479084.125,6605459.0,-1436.365845,HORDALAND GP.,Grid Fm.,12.327554703,,0.9880962372,0.9666487575,1.9972364902,57.363548279,,,6.0516548157,143.06376648,0.0462174527,12.250000954,,,,0.0102239139,,,,
25/5-3,1458.5871897,479084.125,6605459.0,-1436.517822,HORDALAND GP.,Grid Fm.,12.249241829,,1.0165216923,0.9341439605,1.981495142,57.596912384,,,7.2409882545,144.82183838,0.0569428764,12.250000954,,,,0.0073899487,,,,
25/5-3,1458.7391897,479084.125,6605459.0,-1436.6698,HORDALAND GP.,Grid Fm.,12.277654648,,1.0093691349,0.9134185314,1.9572532177,59.238265991,,,9.3936672211,146.07872009,0.148536846,12.250000954,,,,0.0067784665,,,,
25/5-3,1458.8911897,479084.125,6605459.0,-1436.821899,HORDALAND GP.,Grid Fm.,12.586724281,,0.950550735,0.908692956,1.9281336069,61.194206238,,,11.282740593,147.6502533,0.2891382277,12.250000954,,,,0.0093594193,,,,
25/5-3,1459.0431897,479084.125,6605459.0,-1436.973877,HORDALAND GP.,Grid Fm.,12.816000938,,0.8905226588,0.9152513146,1.9087849855,61.071861267,,,11.546556473,149.14213562,0.4434762597,12.250000954,,,,0.0145875718,,,,
25/5-3,1459.1951897,479084.125,6605459.0,-1437.125854,HORDALAND GP.,Grid Fm.,12.666121483,,0.8828371763,0.9185099006,1.9144954681,60.577526093,,,10.678943634,149.52282715,0.5798504353,12.250000954,,,,0.0237446297,,,,
25/5-3,1459.3471897,479084.125,6605459.0,-1437.277832,HORDALAND GP.,Grid Fm.,12.400848389,,0.9321724772,0.9127051234,1.9433385134,62.478691101,,,9.7126903534,148.38459778,0.6826139688,12.250000954,,,,0.0335232653,,,,
25/5-3,1459.4991897,479084.125,6605459.0,-1437.42981,HORDALAND GP.,Grid Fm.,12.385442734,,0.9955182076,0.9049440622,1.9749131203,64.569381714,,,8.4177742004,146.30221558,0.7586269975,12.250000954,,,,0.0332649201,,,,
